%This dataset was formatted by R. Olszewski as part of his thesis
%“Generalized feature extraction for structural	pattern recognition
%in time-series data,” at Carnegie Mellon University, 2001. Each
%series traces the electrical activity recorded during one
%heartbeat. The two classes are a normal heartbeat and a Myocardial
%Infarction. 	
@Relation ECG200
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute  target {-1,1}

@data
0.48223006,0.98683211,1.4437677,2.1864284,2.5175393,1.878655,1.0926861,0.35257487,-0.29388443,-0.11538824,0.32008756,0.20484042,0.09906004,0.22945554,0.24823268,0.18641973,-0.18922971,-0.53960038,-0.45736717,-0.55985517,-0.68034464,-0.53120819,-0.55707366,-0.70828793,-0.79252432,-0.80892495,-0.89253087,-1.1835253,-1.3928976,-1.4238268,-1.6533368,-1.856352,-1.8704229,-2.2614426,-2.453607,-2.2074149,-2.2577907,-2.1794258,-1.9632911,-1.8399026,-1.5235893,-1.3561556,-1.0186789,-0.47368223,-0.34465464,-0.17375591,0.20482204,0.29904266,0.31969949,0.5891394,0.78199311,0.65391305,0.64801647,0.81655292,0.78281835,0.77050817,0.82553256,0.67838148,0.53792373,0.53594711,0.56489515,0.5541468,0.48341517,0.43787624,0.40430356,0.39575539,0.48234983,0.51771464,0.47598645,0.53858068,0.63027485,0.61814456,0.6643433,0.86471428,1.1087905,1.2390306,1.0899692,0.84222734,0.93301907,0.89372385,0.40913431,0.29969234,0.35868333,0.16955164,0.28576098,0.32195206,0.033172873,0.0068894041,-0.057385843,-0.30633237,-0.06741053,0.22519356,0.06938688,0.058976001,0.20719931,0.13314702,1
0.27482721,0.48103668,0.91926414,1.5386127,2.0466195,2.2471427,1.8813336,1.2234635,0.58100914,-0.013895524,0.075209638,0.32472237,-0.0998377,-0.16934754,0.0027368262,-0.068218734,-0.26885261,-0.87451394,-0.96353972,-0.63926924,-0.97817777,-1.0722797,-0.84334825,-1.1584434,-1.2610084,-1.1861971,-1.4552122,-1.6929553,-1.9015054,-1.681844,-1.5709794,-2.0163766,-2.1418538,-2.0269626,-1.9896808,-1.815479,-2.0673586,-2.1749792,-1.5897112,-1.3725735,-1.2477559,-0.88125119,-0.6872476,-0.40212389,-0.20059631,-0.071597842,0.031612797,0.080364427,0.21287398,0.3354064,0.47743425,0.53826973,0.48987919,0.51794475,0.53220601,0.48414343,0.48955919,0.51085975,0.42388961,0.49546141,0.7047736,0.56084504,0.43955004,0.58182821,0.61366758,0.63757675,0.66634325,0.63429892,0.65031586,0.70749353,0.76192815,0.75524205,0.78469797,0.9191244,0.96093655,0.91454644,0.99706479,1.0213727,0.83071642,0.75422812,0.73992558,0.53291993,0.44239105,0.50658326,0.44782721,0.42828057,0.43737808,0.3422193,0.38030214,0.36825288,0.25368051,0.29288411,0.29816396,0.3171801,0.42303507,0.26151674,1
-0.70630453,-0.22618127,0.21619952,-0.31772657,-0.64897192,-1.2193491,-1.524295,-1.5080601,-1.5508989,-1.6004537,-1.6891668,-1.3953936,-1.4708313,-1.5817696,-1.3080662,-1.3220377,-1.3201542,-1.3945806,-1.2384409,-1.3179835,-1.4283442,-1.3303188,-1.3595008,-1.3505409,-1.4492425,-1.4248941,-1.2990896,-1.1066066,-0.97070858,-0.78746971,-0.40474516,-0.23162907,-0.067758632,0.14492215,0.42255456,0.53402642,0.35755296,0.52821483,0.4617568,0.36351216,0.313566,-0.023153428,0.2423185,-0.0023966644,0.0079621215,0.025180826,-0.046041074,0.31519173,0.21896092,0.30766391,0.53138597,0.41760631,0.48482066,0.56905186,0.70470753,0.67666848,0.63186926,0.80665436,0.67985002,0.57379448,0.69169559,0.70951523,0.68260676,0.60653853,0.62393644,0.53698955,0.79352766,1.1080892,1.0154766,1.1737391,0.67925679,0.57059741,0.48242833,0.33532385,0.415497,0.26353051,0.26492582,0.19964877,0.22967746,0.32640105,0.20278218,0.18153191,0.23192633,0.38609804,0.26526622,0.24689965,0.33816714,0.12088731,0.33196993,0.64158999,1.5313945,3.12484,3.3320526,2.6537407,1.1553846,-0.36681942,1
0.98754646,2.8132911,3.8502628,2.3797891,1.6998137,0.078576335,-0.59667118,0.82701885,0.87119579,0.80990883,0.84297108,0.60561297,0.089042884,-0.59212075,-0.64018804,-0.58381473,-1.021813,-0.87248309,-0.97818045,-1.0883289,-1.0609642,-1.2332062,-1.3973797,-1.4201622,-1.2854148,-1.6192753,-1.6767422,-1.5017018,-1.6669005,-1.8556772,-1.9268678,-1.5274143,-1.6123279,-1.6619347,-1.2214505,-1.0313656,-0.56222713,-0.14094272,-0.044415415,0.40790194,0.64344005,0.52700599,0.96391793,1.1173067,0.86714949,1.1099007,0.94822195,0.90597994,0.80929904,0.8630134,0.76800848,0.57859233,0.83727355,0.42243563,0.55999064,0.74246549,0.55067561,0.52511349,0.63924848,0.47647589,0.39718967,0.54513339,0.3330331,0.36683921,0.44647151,0.078466812,0.20627515,0.33430092,0.10823433,0.0034538347,0.028080629,0.28769202,0.24131422,0.69449025,0.67393263,0.49159487,0.5070639,0.10098599,0.25562729,-0.080152137,-0.40710484,-0.17139404,-0.44053475,-0.32062696,-0.37312979,-0.42548927,-0.24189468,-0.69143558,-0.40364135,-0.29384537,-0.5591784,-0.19439362,-0.55988427,-0.70637758,-0.30707688,-0.22249628,1
0.50112303,0.72913063,0.83374023,1.2557705,2.0013616,2.5040332,2.4541953,2.2203273,2.1224353,1.9165236,1.3821329,0.73544948,0.22085538,-0.04881732,0.058893288,0.37064182,0.35392528,-0.056939609,-0.27014949,-0.030288404,0.18392629,0.034146417,-0.18551869,-0.1769411,-0.14088564,-0.33827446,-0.56327929,-0.53183852,-0.39902793,-0.47085456,-0.69888015,-0.86421976,-0.92543852,-0.92040642,-0.88177787,-0.94323662,-1.2015819,-1.4695271,-1.496398,-1.4124957,-1.56781,-1.9120904,-1.9972442,-1.7388993,-1.5818148,-1.716598,-1.7979588,-1.6296142,-1.4509832,-1.4278371,-1.4234267,-1.3124234,-1.1325473,-0.92964111,-0.71796579,-0.53865342,-0.41701616,-0.29451916,-0.13417765,-0.029799267,-0.047161714,-0.059706364,0.087574776,0.29597052,0.35727159,0.30529841,0.3596797,0.53631147,0.60598555,0.52141357,0.49248463,0.56384421,0.5486995,0.45977545,0.53210383,0.75307517,0.84651787,0.7551361,0.69976801,0.73676406,0.65962871,0.45889683,0.42427792,0.57514723,0.55918781,0.35328436,0.3580163,0.60588882,0.71096266,0.61971023,0.56493009,0.55611367,0.56181896,0.65818662,0.63971097,0.24261796,-1
2.2487902,3.5350384,2.8882737,2.7209197,0.86212017,0.3755771,1.6392038,1.2831241,1.1570711,1.1850721,0.59537694,-0.05150871,-0.43380888,-0.37916601,-0.52318316,-0.71830401,-0.71356612,-0.82040631,-0.85969474,-1.0077108,-1.1345552,-1.0714557,-1.1277623,-1.3159615,-1.5013693,-1.5051951,-1.6538586,-1.8809025,-1.8100991,-1.8814254,-1.9864112,-1.9802986,-1.7677252,-1.4316559,-1.2489468,-0.92451407,-0.49763379,-0.15127407,0.19643811,0.36145691,0.52481618,0.78185211,0.85574991,0.86800457,0.82624508,0.78078015,0.72518763,0.65159462,0.65550067,0.52495374,0.56875127,0.72005592,0.5729603,0.50084141,0.49535629,0.51489919,0.5163807,0.40598206,0.42214327,0.41079177,0.3194716,0.31647894,0.30740853,0.25230219,0.098817208,0.058965974,0.14112748,0.074438681,0.010571305,0.018008545,0.06032822,-0.0052835382,-0.039992762,0.085052042,0.23214528,0.38484877,0.40289912,0.39355616,0.24032629,0.053103837,-0.015459353,-0.19510253,-0.19249284,-0.34953564,-0.43444403,-0.23053023,-0.27959324,-0.39912965,-0.35639212,-0.25185433,-0.31717097,-0.35169056,-0.25222444,-0.2754384,-0.29134662,-0.20508485,1
0.31930911,2.0916954,3.4437763,2.2330166,2.3024139,0.62160769,-0.88666448,0.24808104,0.49880185,-0.098005224,-0.030765777,0.34472022,-0.38987174,-0.62012368,-1.0453047,-1.0410438,-0.61869683,-1.1784057,-1.1975206,-1.0880619,-1.3816531,-1.2971845,-1.3249303,-1.501298,-1.6616468,-1.8333884,-1.8141706,-1.6741169,-1.8588047,-1.9986341,-2.0455699,-1.8967705,-1.6343955,-1.3429893,-1.1656694,-0.90722241,-0.5020325,-0.1439111,0.20306092,0.6738644,0.70463673,0.63686847,1.1166565,0.66957454,1.1391991,1.2432912,0.77798058,0.93665667,0.70713413,0.88868946,0.9200951,0.74580973,0.65805635,0.4053932,0.82966271,0.74840541,0.5809532,0.62708381,0.48055791,0.56559193,0.6678784,0.56885552,0.45093787,0.4585795,0.38092638,0.34950893,0.39879126,0.22800942,0.14285328,0.10983773,0.20422445,0.10185956,0.27016878,0.45458897,0.68958872,0.92953394,0.50570993,0.36376327,0.44699331,0.29017508,0.040298406,-0.20253657,-0.083446265,-0.15863462,-0.042542894,-0.19342755,-0.16064206,-0.20791505,-0.16577684,-0.18602181,-0.18400319,-0.02605305,-0.27751489,-0.12845581,-0.042731837,-0.17717182,1
0.6303957,2.1919773,3.5209004,2.7300388,2.1389401,0.56072695,-0.67853152,0.73745468,1.1284541,0.61621496,0.95796663,0.84746895,-0.0042978538,-0.49077663,-0.53657841,-0.75626983,-0.8623727,-0.92217942,-0.91724381,-1.0339617,-1.0888734,-1.1075535,-1.1772523,-1.3366449,-1.5629357,-1.4416866,-1.5250047,-1.807127,-1.9284675,-1.9496758,-1.819808,-1.7579563,-1.7316727,-1.674876,-1.3019642,-1.0401643,-0.7638732,-0.34104548,-0.16280014,0.24012595,0.31242077,0.53646954,1.0895203,0.83278792,0.81900637,0.90212204,0.79193508,0.88963177,0.77246854,0.7469912,0.66540339,0.52013208,0.7012037,0.82642646,0.66509135,0.42308822,0.68346718,0.7785762,0.36476564,0.65740999,0.90881109,0.72742986,0.4116391,0.24151131,0.41591219,0.32387831,0.27553765,0.20409279,0.22254801,0.31690479,0.084497126,0.35334228,0.37652863,0.65982328,0.81620248,0.68012713,0.31022602,-0.20623397,0.030208269,0.094015152,-0.10082389,-0.28888674,-0.26615541,-0.15192877,-0.4778374,-0.22496145,-0.27264759,-0.484068,-0.51663144,-0.57430419,-0.1411563,-0.44795985,-0.73801942,-0.39860496,-0.48868911,-0.23231543,1
1.0880765,1.5640399,1.3688902,1.2501573,1.4914982,1.6825891,1.2269507,0.34396908,-0.33531682,-0.72931956,-0.94971983,-1.0159285,-1.0660428,-1.1633754,-1.2074661,-1.2347116,-1.3248416,-1.3649445,-1.3312292,-1.356372,-1.370512,-1.3339249,-1.3781622,-1.3952861,-1.4009589,-1.4920148,-1.5029839,-1.5535053,-1.5988639,-1.4645683,-1.516411,-1.6458347,-1.5075231,-1.4002917,-1.3866241,-1.2240926,-1.0355959,-0.88889497,-0.67086707,-0.50035903,-0.30486991,-0.042425979,0.011476354,0.10149345,0.25839805,0.1373443,0.10318456,0.25942847,0.28884496,0.37561229,0.45706007,0.24608338,0.1670573,0.34107174,0.26229991,0.22048166,0.36496225,0.28835255,0.28827916,0.40272726,0.36496225,0.43108901,0.47695407,0.34008248,0.48674992,0.74087597,0.60662226,0.64531556,0.88255983,0.70573837,0.56069736,0.5381514,0.42585609,0.5963963,0.77936324,0.73281109,0.62376104,0.49063238,0.43944916,0.25488385,0.19750421,0.40071896,0.24904405,0.20962139,0.36496225,0.12984442,0.24432215,0.58525362,0.54764375,1.0933019,2.1507955,2.3850658,1.9938723,1.7602863,1.2692178,0.39910334,-1
0.5264121,1.0079024,1.7898944,2.3580139,2.3014737,2.0870246,1.9675564,1.5140547,0.75045389,0.11539967,-0.22783536,-0.20111247,0.0014060274,-0.090393416,-0.36348937,-0.43495219,-0.42163636,-0.38390173,-0.24369553,-0.29330432,-0.59897814,-0.79239756,-0.79440992,-0.74223293,-0.70061494,-0.84145907,-1.1115483,-1.189314,-1.172079,-1.3321921,-1.5125598,-1.560419,-1.6294781,-1.7536262,-1.8152875,-1.8171945,-1.8183641,-1.8307318,-1.8100596,-1.6991048,-1.54577,-1.4566662,-1.4365454,-1.4095046,-1.2618154,-0.91441063,-0.52657305,-0.39644392,-0.50146707,-0.45028828,-0.13146598,0.069685738,0.045052045,0.12483771,0.26294534,0.2428136,0.3090242,0.4591846,0.29894485,0.096622746,0.32105926,0.55117831,0.35607157,0.19536367,0.41527749,0.5729076,0.41172368,0.33065713,0.45350512,0.4586406,0.39882301,0.494015,0.60765852,0.63189399,0.59523745,0.53274663,0.60443758,0.68789901,0.54608739,0.58014005,0.94054621,1.0174775,0.88870856,1.0290469,1.0391371,0.77887393,0.7795607,0.85121082,0.65955611,0.6312745,0.83081463,0.82709376,0.73991266,0.82409383,0.80693862,0.49505124,-1
-0.36808017,-0.62198358,-0.60141727,-0.62828928,-0.61144343,-0.39257197,-0.32274168,-0.57911647,-0.89648815,-0.9948452,-0.81096441,-0.74245493,-1.0150701,-1.0731354,-0.85638102,-1.0930954,-1.5145011,-1.3941725,-1.1909184,-1.5410888,-1.8866602,-1.7607609,-1.916579,-2.0768171,-1.7355405,-1.918453,-2.1974395,-1.7578711,-1.5190403,-1.585452,-1.3944578,-1.003315,-0.6906748,-0.48888243,-0.11740004,0.25205028,0.153349,0.13985183,0.55046178,0.54731812,0.31909548,0.50850911,0.62449724,0.59734396,0.61482105,0.47970538,0.46921327,0.63920536,0.49066668,0.3388896,0.51168528,0.58297709,0.50136524,0.44552905,0.49031067,0.57064332,0.54944186,0.6226834,0.70378381,0.70743103,0.83658141,0.97671097,1.0447076,1.1005165,1.1871488,1.2850059,1.2504146,1.1659265,1.0236343,0.81085304,0.69145775,0.56948125,0.58941742,0.70348381,0.68204818,0.59810378,0.23660011,0.11398171,0.39492419,0.34853846,0.38970864,0.45654441,0.15365625,0.18117864,0.36646374,0.29835318,0.55686438,0.96894031,1.3547533,2.1901509,2.4654772,1.646662,0.92194246,0.27019593,-0.49064016,-0.45251328,1
0.08725314,1.2520477,1.9706734,1.7369054,1.3942079,-0.28091459,-0.36111772,0.82250354,0.057914995,0.019468541,0.2184925,-0.68816176,-0.93545714,-0.99010877,-1.0866248,-1.1528112,-1.2421486,-1.2978639,-1.3145734,-1.3549397,-1.4753261,-1.4923176,-1.5284035,-1.6943233,-1.7820547,-1.7944331,-1.8747797,-2.0250171,-2.011048,-2.0139477,-2.1668307,-2.0968878,-1.8472235,-1.7563754,-1.5338703,-1.144208,-0.80359528,-0.43019413,-0.12211469,0.18942908,0.4492385,0.51023832,0.64912288,0.74644297,0.65568343,0.58777003,0.60879144,0.66036694,0.42151345,0.42654404,0.60489586,0.52182373,0.5714113,0.58367184,0.57611727,0.58776723,0.63383532,0.58023172,0.49449989,0.45595736,0.54473783,0.52592434,0.38214582,0.43976674,0.52711614,0.50140767,0.41953567,0.38130368,0.42180031,0.38075815,0.44102916,0.55042779,0.46371421,0.42800741,0.72512227,0.86005159,1.008694,1.0243868,0.86485997,0.87815173,0.69027609,0.63679502,0.70271127,0.55505912,0.34563621,0.55502419,0.74035298,0.44952291,0.47831376,0.56835381,0.65437888,0.53082438,0.64064978,0.73917852,0.51967381,0.64716018,1
0.47041178,1.1748488,2.2214786,3.9038609,2.7879987,1.0087323,-0.58596686,-1.114817,-0.12519509,0.11704067,0.20179858,-0.38598629,-0.20846672,0.25844822,-0.29346312,-0.10047724,-0.44661919,-0.94101217,-0.71326638,-0.80758438,-0.95976323,-1.0230287,-1.2076556,-1.2410564,-1.3355131,-1.5213725,-1.5576032,-1.5766115,-1.7348497,-1.9569032,-1.7295609,-2.0988834,-1.7148509,-1.7751271,-1.6744488,-1.3307911,-1.2737656,-0.66548051,-0.69212143,-0.25276116,0.077724652,0.04161385,0.47523099,0.80391968,0.91850262,1.1074806,0.77580526,1.052794,1.0120119,0.72443783,0.95483584,0.63820354,0.80321316,0.80865492,0.35048747,0.59308132,0.81393851,0.63892725,0.46192926,1.3950243,0.24079772,0.058935948,0.80172289,0.060674966,0.56301153,0.38523352,0.10923447,0.47034604,0.16641582,0.18778965,0.43108177,0.3340818,0.30683461,0.80995113,1.1522226,0.5408318,0.90570745,0.73703156,0.055853564,0.20591019,-0.015736798,0.090974722,-0.22159296,-0.2804552,-0.44835145,-0.04101777,0.037214251,-0.19196349,-0.33125672,-0.05707169,-0.044218663,-0.21300695,-0.14713871,-0.14602941,0.086343138,-0.14779453,1
1.3510633,2.8253475,2.6405387,1.2185972,-0.056741817,1.1969525,0.72468158,0.96665163,0.54982412,-0.98860325,-1.0896612,-1.3796467,-1.4933006,-1.5358864,-1.6085794,-1.7979364,-1.8713879,-1.8084146,-1.9634411,-1.8674521,-1.9725184,-1.974003,-1.8118577,-1.7760929,-1.6584819,-1.5790928,-1.2089554,-0.95651798,-0.57893192,0.0091407399,0.41393379,0.79693596,1.1532698,1.3466296,1.5805981,1.6579084,1.5706004,1.4357052,1.3710045,1.1873345,0.97515895,0.90662467,0.80631102,0.79696583,0.60693675,0.64409607,0.43638846,0.4173406,0.39732821,0.27774806,0.3563615,0.22353753,0.218878,0.21645073,0.22628126,0.051749369,0.057490234,0.14059423,0.0081304607,-0.013382516,0.042685178,0.062064605,-0.057979348,-0.05566184,0.062631029,-0.15101682,0.016422729,0.032865136,-0.14212168,-0.043954713,0.0019502207,-0.023239864,-0.043992575,0.028251186,-0.037340248,-0.011156313,0.0041186808,0.0062360765,0.22729099,0.37901905,0.40506216,0.19951882,0.29168416,-0.027799432,-0.19868525,-0.17073811,-0.28446251,-0.15061437,-0.26200415,-0.22242406,-0.27178308,-0.065167955,-0.15399404,-0.099545425,-0.072254718,0.015932976,-1
0.47527619,1.3431131,2.7848317,2.8877708,1.5500174,-0.40538954,-0.02436819,1.0565722,0.76472116,1.0003107,0.61892367,-0.26310215,-0.57270577,-0.68380925,-0.85528617,-0.87181822,-0.97463085,-1.0680316,-1.0048411,-1.1564903,-1.2206934,-1.3067336,-1.4448952,-1.4511084,-1.662704,-1.7535886,-1.75575,-1.9270272,-2.0732827,-2.1304679,-2.1625923,-2.1702212,-2.0143108,-1.7348827,-1.4720145,-1.1195179,-0.67855046,-0.24605327,0.17242743,0.48751637,0.72219379,0.87896307,0.85769667,0.89469716,0.93045816,0.74775761,0.67615078,0.71573034,0.69377634,0.65056269,0.65600825,0.69737415,0.72206868,0.74480756,0.6891006,0.68170334,0.70529202,0.67208974,0.66611669,0.60662528,0.68661784,0.53906457,0.47444208,0.55984467,0.41716552,0.43372555,0.4007906,0.32196062,0.34978547,0.33543097,0.22770578,0.19367019,0.22742227,0.17551903,0.34750821,0.61978171,0.67846578,0.56769143,0.45223543,0.3966564,0.21912562,0.042417516,0.0088995724,0.03596579,-0.062248542,-0.099531844,0.04216042,-0.051857131,-0.067828242,0.010169754,-0.019263554,-0.057951543,-0.077762082,0.07563837,0.080578491,-0.029783082,1
0.6692266,0.64016336,0.33815791,0.28531081,-0.13126681,-0.28827394,-0.33789631,-0.77754625,-0.72411581,-0.70891127,-0.90083177,-0.92681631,-1.206166,-1.2043277,-1.2900816,-1.4926257,-1.4695423,-1.6202575,-1.9641802,-2.140537,-2.2355785,-2.1912348,-2.4190612,-2.3833501,-2.3352814,-2.4091296,-1.7280794,-1.508118,-1.1367001,-0.59679096,-0.42528446,0.049137167,0.33933537,0.5951183,0.81456139,0.51347237,0.7409389,0.82628155,0.52163904,0.69541518,0.64173935,0.5767863,0.58165316,0.6270132,0.64005163,0.63360328,0.45195683,0.75507765,0.64087958,0.5253825,0.66578504,0.42517263,0.56961246,0.63776834,0.45642456,0.18157832,0.47894905,0.46425351,0.37112865,0.57090088,0.15882532,0.5223865,0.56684164,0.061079969,0.47445439,0.34933249,0.2423789,0.60357026,0.61054679,0.78138735,1.0117046,0.57541476,0.33857279,0.6034177,0.2955411,0.21154464,0.41840097,0.088503418,0.18171743,0.33434729,0.027673647,0.29401312,0.32948968,-0.03062947,0.38243103,0.22032801,0.21024644,0.15923002,0.27205537,0.41075926,1.0621578,2.5427672,2.1921942,1.5474987,0.90299398,-0.32566723,1
1.1949282,2.1907971,2.4432745,2.0007909,1.0049886,0.18298559,0.84161448,1.3158619,1.0808092,1.348972,1.147414,0.31794044,-0.39567572,-0.52295339,-0.58800575,-0.73068718,-0.8104488,-0.89688854,-0.96893386,-1.1616738,-1.2225131,-1.2840793,-1.4718455,-1.661311,-1.9441719,-2.039104,-2.1801167,-2.4142204,-2.4477675,-2.4448851,-2.2974206,-2.1031254,-1.8770823,-1.5394675,-1.1415042,-0.81260151,-0.49507519,-0.17519287,0.07494074,0.30021044,0.40394604,0.46492757,0.50599689,0.57274747,0.51675065,0.51725614,0.51176246,0.44605113,0.46327016,0.47779571,0.50613804,0.52307572,0.49089689,0.55358738,0.57940421,0.5108784,0.57680163,0.55857759,0.54380342,0.54597403,0.45310459,0.47026043,0.51533453,0.39092365,0.40203223,0.39944293,0.33478044,0.39259157,0.28207243,0.31198979,0.34734552,0.35167915,0.51548996,0.60228285,0.65119116,0.63261702,0.4099852,0.36886411,0.31356913,0.13937583,0.093670719,0.077365223,0.12533221,0.060442159,0.083074091,0.054984777,0.061965212,0.086669753,0.065612145,0.0032298112,0.10953369,0.060000817,0.040453145,0.069218255,0.17855007,0.45654674,1
0.20303954,0.4620785,0.74836772,0.99695917,0.99855221,0.84949403,0.87570482,1.0092909,0.80806681,0.16128675,-0.41905794,-0.45015898,-0.21226069,-0.33518908,-0.74453609,-0.84187552,-0.59821278,-0.46744349,-0.54607648,-0.69481032,-0.85633856,-0.90661027,-0.85141067,-0.7671981,-0.50010025,-0.2679663,-0.61161333,-1.1419276,-1.1068337,-0.91681409,-1.1133568,-1.1243013,-0.63091696,-0.41757296,-0.83858138,-1.1334201,-0.92595138,-0.8273845,-1.096835,-1.2912432,-1.383113,-1.6018684,-1.6551462,-1.4481861,-1.4093576,-1.5045071,-1.3606741,-1.1107051,-0.9906629,-0.86473975,-0.66534071,-0.53173869,-0.4564117,-0.29351677,-0.048334569,0.1432135,0.2684479,0.37448588,0.43712032,0.52029813,0.64595463,0.62296152,0.47560443,0.46532114,0.51372922,0.43557245,0.41166962,0.50660284,0.4346806,0.21509747,0.2123013,0.38697442,0.33385625,0.11874715,0.19977383,0.47825397,0.52159962,0.41185944,0.33925708,0.2328307,0.25209581,0.43315453,0.35764047,0.17873833,0.37737192,0.5720518,0.49869164,0.74312635,1.3640378,1.9802452,2.7125249,3.2698816,3.070404,2.5160159,1.9308803,0.88438617,-1
0.46679299,0.50362537,0.78866915,0.2229358,0.53730356,0.04355325,-0.26114082,0.80315578,-0.1395228,-0.61216233,-0.32442077,-0.16721713,-0.21054138,-0.95789518,-0.096172781,-0.31173137,-0.74357761,-0.87320425,-1.0822995,-0.63932937,-1.4214385,-1.884789,-0.75447711,-1.2973123,-2.540979,-2.3123259,-2.0156218,-2.2682195,-2.6171746,-2.4110906,-2.1820322,-2.1904259,-2.1644801,-1.7266159,-1.1703102,-1.2692843,-1.1404064,-0.22604982,0.29834944,0.22685559,0.39090723,0.71562147,0.77004117,0.86562574,1.0802876,1.0445707,0.70439676,0.84998655,1.2178231,0.76010925,0.46583469,0.91208319,0.93517011,0.63411733,0.59564138,0.70628078,0.91283177,0.82767998,0.61224018,0.9540478,0.97561273,0.62999832,0.53994467,0.4817332,0.6609393,0.78531361,0.82605179,0.64012639,0.27749628,0.50911507,0.69916736,0.74421755,0.033625115,0.47069981,0.77461005,0.27925622,0.44518242,0.18205782,0.68915684,0.62440027,-0.097793865,0.49746032,0.34999828,0.34933738,0.32493302,0.59795569,1.0019739,0.67440973,0.73932393,0.54086328,0.34583422,0.7777283,0.2481278,0.0042834999,0.42519351,0.11737688,1
0.15058441,1.656594,2.7067667,2.6687049,2.1616487,0.45358164,-1.1248073,-0.035755804,0.71933982,0.16920057,0.52592483,0.64460189,-0.032198206,-0.65313136,-0.64744008,-0.99854648,-0.98739107,-1.2347709,-1.1688943,-1.132583,-1.2814418,-1.2022795,-1.3473458,-1.4705966,-1.6609084,-1.7332526,-1.6761992,-1.7228702,-1.9567843,-2.0945013,-1.9965956,-1.8874305,-1.9523265,-1.5933899,-1.4014487,-1.3560129,-0.95886457,-0.48330417,-0.044625343,0.13144175,0.34893485,0.65345523,0.92827746,0.90349566,0.97048627,1.0221354,1.0770498,0.97306995,0.92998056,0.84903207,0.76882158,0.75621834,0.65609937,0.81248661,0.724854,0.60643634,0.53883091,0.59598285,0.76608981,0.65196068,0.58152192,0.50954751,0.61452675,0.68880188,0.39052644,0.30701265,0.33509223,0.42430212,0.36649593,0.16733544,0.41284926,0.53834086,0.37945446,0.54479634,0.75413877,0.71926784,0.50206206,0.30988251,0.24499447,0.1870624,0.022708647,-0.19090177,-0.089089718,-0.035984174,-0.13561674,0.03892077,-0.11521328,-0.22757884,-0.12842996,-0.1619318,-0.014223368,-0.1007102,0.10191216,0.012287898,-0.104105,0.46355293,1
